episode,username,comment,quoted_user,quoted_text,join_date,post_num,neg,neu,pos,compound,overall,anger,disgust,fear,joy,neutral,sadness,surprise,ep_rating
Ep9,Kanelbullar,"""This part right here:  """,,,23-Jun,140,0.0,1.0,0.0,0.0,neutral,0.009275358,0.007437381,0.001851759,0.05183145,0.865918756,0.003166395,0.060518894,4.0
Ep8,Shirooya-,"""This sad excuse of an anime is making Seven Deadly Sins look good in comparison. Do yourself a favor and just read the manga, its a million times better than whatever 8bit Studios cooked up here, worst anime adaptation of the year.""",,,22-Sep,1,0.192,0.623,0.185,-0.34,negative,0.00525538,0.042509638,0.001337057,0.006727274,0.033563044,0.901183784,0.009423784,3.9
Ep6,human617,"""This season is so odd since in shots where they aren't playing soccer, the animation looks fluid and the art is high quality, but the moment the game started it just instantly turned to a slideshow. I can't help but look at the screen in a confused, and slightly sorrowful manner. I'm also confused about 2-3 second long scenes where they decide to use a CGI model instead of drawing, surely that few seconds long sequence properly animated wouldn't break the budget?""",,,21-May,24,0.176,0.782,0.042,-0.8776,negative,0.003069754,0.015481423,0.006195269,0.001563619,0.026102502,0.939161956,0.008425477,3.9
Ep2,Softhenic03,"""This series isn’t very good in keeping the characters they’ve introduced being even somewhat relevant for a period of time. I mean I don’t remember half of them at this point, and neither these characters who got teamed up with Isagi. Yeah, and for some reason dude has really bad luck that he landed in the team with Rin and Shido, or more like I guess, he the main guy that’s why he landed. Leaving all that stuff about hyping these seeded players aside, what is actually happening with the matches lol????   I held back from saying anything over animation last time but yeah, this is just moving manga panels lol… coloured manga panels, to be precise. I don’t remember this series struggling this much last season with the matches, but yeah here, just the second episode and we’re out of juice. At least the characters seem to be running fine enough, so some saving grace. Not sure anymore, but can only hope it’ll get decent enough(?). Btw the usual with Isagi… he’ll bounce back, we know. """,,,20-May,12248,0.044,0.828,0.127,0.9313,positive,0.036392856,0.162427902,0.024646811,0.004465584,0.716445267,0.018091531,0.037530128,3.2
Ep7,GangsterCat,"""This shit is so ass The soundrack leading to Sae's goal is dogshit Sae's goal had no impact a all. everything is slideshow excep Nagi's goal. I also I hate that they wasted additional time on NagiReo shit.CrossAnge Hey guys check my profile for current airing season anime recommendation (guaranteed best taste)""",,,16-Sep,4603,0.259,0.675,0.066,-0.9061,negative,0.572236896,0.382719874,0.005349616,0.003055086,0.010025141,0.019771557,0.00684178,4.1
Ep14,removed-user,"""This was one of the greatest episodes in the entire history of anime, reminded of Kagami's final dunk in Kuroko no Basket  """,,,18-Jul,561997,0.083,0.758,0.159,0.4588,positive,0.008374061,0.011855669,0.012897168,0.210677072,0.564160466,0.004621599,0.18741402,4.6
Ep9,NegativeRei,"""This was probably the best episode and of course that's because there was no soccer.""",,,24-Sep,399,0.113,0.67,0.216,0.4588,positive,0.006665905,0.019721601,0.00155223,0.649887264,0.283363312,0.004643168,0.034166548,4.0
Ep14,SoulReaper01_,"""This was pure cinema literally no words 😭🔥""",,,23-May,247,0.239,0.761,0.0,-0.296,negative,0.021962294,0.012472696,0.024685571,0.462099016,0.353319824,0.009187804,0.116272815,4.6
Ep8,SenpaiTM,"""This was the first time i skipped some minutes of the episode. Did not regret it.  10/10 peak fiction.⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿""",,,21-May,1232,0.0,0.918,0.082,0.3252,positive,0.040058259,0.051068373,0.11001005,0.007038395,0.356258422,0.420903474,0.014662971,3.9
Ep13,DeonX,"""Those were some of the best saves I've seen in bluelock. They were S1 gagamaru and igaguri level of saves lol.  I almost thought Sendou had actually awakened lol. Seeing Sendou barely saving them from a goal and Aiku attempting to take the game winning strike were pretty cool. Rin really clutched with both of those saves. Isagi saved the final one.  Bachira and Yukimiya both awakened and almost scored a goal but were robbed of it in the last moment. I feel like almost every player had at least one small moment in the whole game. The ones I think had major moments other than the goal scorers were Karasu, Reo and Gagamaru.  Rin just rejected the power of friendship and unlocked his destroyer mode eyes or as we like to call it, budget Mangekyo Sharingan. """,,,21-Feb,23448,0.063,0.776,0.16,0.8979,positive,0.018180795,0.011018633,0.006416529,0.025175711,0.633406758,0.039502725,0.266298771,4.4
Ep11,YudiYusantoS,"""Thye have unlocked the flow in this match. Can't wait to see another awakening :)- Mal-Badge -  Level 25 Ranked 1135 Last update : 27.02.2022 at 05:50  My Candies :    I'm level  on mal-badges. View my badges.     """,,,21-Feb,3552,0.0,1.0,0.0,0.0,neutral,0.052856248,0.009189176,0.190539449,0.133795723,0.549454689,0.021650407,0.04251425,4.2
Ep10,kyledluffy,"""Time to lock in for the 2nd half🔐""",,,23-Jan,874,0.0,1.0,0.0,0.0,neutral,0.016075736,0.005612044,0.122892097,0.010164275,0.820076644,0.017168121,0.00801112,4.1
Ep3,Memesfordays2021,"""To all the sheep hate watching this show please do something productive with your time there 1000 other anime’s you can go watch go away and let me enjoy the show you no mindset having losers""",,,21-Jun,11,0.203,0.677,0.12,-0.5859,negative,0.1601374,0.027390113,0.001637489,0.46937564,0.189789519,0.133860856,0.017809002,3.5
Ep8,PrimeX,"""To be fair Blue Lock had time to study the U20 team while the U20 had no idea who they were and what they can do""",,,13-Jul,9672,0.077,0.842,0.081,0.0258,neutral,0.006291475,0.004695983,0.001246065,0.004892696,0.960725665,0.004949442,0.017198713,3.9
Ep2,Sheol01,"""To compare this to Queen Bee is to really insult Queen Bee. And at least there is sex involved There!""",,,24-Jul,4111,0.17,0.83,0.0,-0.5974,negative,0.567119777,0.323636204,0.001598299,0.013175464,0.076276831,0.008343176,0.009850319,3.2
Ep2,Nerdason,"""Toki wo tomare!!!   """,,,20-Feb,1337,0.0,1.0,0.0,0.0,neutral,0.108154491,0.034286123,0.44477883,0.119183488,0.163243487,0.064864799,0.065488756,3.2
Ep2,SouthRzVa,"""Tons of visual effects to mask the little-to-no animation the match had. Well, that's sad.  As for the episode, Chigiri's scene and subsequent assistance were very cool. Karasu-Ninja moments were cringe asf tho.★ Anime List★ Manga List""",,"""★ Profile""",16-Jul,9146,0.074,0.814,0.112,0.1513,positive,0.003130808,0.010060521,0.009656263,0.030190725,0.020888275,0.915742218,0.010331133,3.2
Ep4,landofthekwt,"""Too many superpowered players in Bluelock """,,,15-Mar,14266,0.0,1.0,0.0,0.0,neutral,0.143339977,0.080536775,0.152507246,0.003658094,0.274944007,0.257697254,0.087316573,3.5
Ep13,adbeaver,"""Too much flashbacks, but that last tone change bit with Rin was cool""",,,15-Mar,1074,0.0,0.803,0.197,0.4497,positive,0.00785207,0.009948307,0.002321681,0.217942297,0.651367545,0.036738813,0.073829368,4.4
Ep8,NegativeRei,"""Totally disastrous. I was thinking they would at least properly animate the goals but alas. My hope again went underground.""",,,24-Sep,399,0.209,0.638,0.153,-0.1018,negative,0.012982498,0.04880501,0.062054142,0.008734405,0.077043928,0.739162266,0.051217772,3.9
Ep14,Actarus0803,"""Totally insane ! The chills were real !  Immediately made me think of this whole play and goal : https://www.youtube.com/watch?v=6CFQaNMqjUg   And also Ichigo Kunigami is back, can't wait :DActarus0803Dec 28, 2024 12:55 PM""",,,19-Oct,5,0.105,0.824,0.071,-0.2908,negative,0.095353141,0.027012469,0.176584899,0.362427771,0.115252025,0.030410852,0.192958787,4.6
Ep2,guts_034,"""Trash animation , as a blue lock fan S1 is more moree better then S@""",,,24-Mar,1,0.0,0.668,0.332,0.6682,positive,0.011277592,0.006232906,0.002707582,0.270364106,0.497205764,0.023397354,0.1888147,3.2
Ep14,Smasher257,"""Trash animation throughout the season but this one ep saved THE MOMENT I was waiting for.  """,,,23-Feb,3,0.0,0.791,0.209,0.5719,positive,0.010834397,0.007404577,0.011910463,0.053772669,0.898269057,0.00611259,0.011696222,4.6
Ep1,Keacy,"""Trop hype pour la suite Isagi vas t'il briller ?""",,,24-Aug,1,0.0,1.0,0.0,0.0,neutral,0.021756414,0.014892881,0.012954814,0.007306324,0.916918457,0.005610946,0.020560168,4.0
Ep2,Accelerator545,"""Truly one of the episodes of all time. The true blue lock anime was the friends we made along the way.""",,,17-Oct,14,0.0,0.672,0.328,0.8316,positive,0.006494405,0.026004769,0.00413393,0.027786609,0.605518341,0.006465142,0.323596776,3.2
Ep8,Blazingsidefire,"""Ts was so garbage i never wanna see this studio animate another anime ever again most garbage adaption the only thing that can rival this adaption is kami no tou's season 2 part 1 that shit was garabge aswell oh my days""",,,18-Mar,1,0.136,0.864,0.0,-0.7003,negative,0.232295185,0.714131117,0.003241278,0.002475375,0.004067514,0.034415957,0.009373674,3.9
Ep11,Rasco,"""Twas cool seeing Shidou get his 'flow' but twas redundant asf to make everyone else get it too. kinda made it less remarkable.  Behold of my awesomeness~  controversial and/or sensitive topics likely devolve into the same repetitive, derogatory, abusive, and harassing comments can no longer be posted. But my feels. """,,,10-Mar,56284,0.269,0.64,0.091,-0.9176,negative,0.400087059,0.0634069,0.258619457,0.07165122,0.101644143,0.082928225,0.021663083,4.2
Ep10,FMmatron,"""Two pump-chump is crazy, lol. And so is the synergy between Sae and Shidou. Loved the determination of the awakened Niko as well.   Sucked to see him and Chigiri go, but Reo is a great sub. I need Ego to put Barou in too. One Piece episode 914 & 915 & 1027 were a mistake and 957 brought the salvation - FMmatron   """,,,16-Nov,32403,0.1,0.704,0.196,0.765,positive,0.037709773,0.019246636,0.01958525,0.139921159,0.468578786,0.259314537,0.055643924,4.1
Ep13,PrimeX,"""Typical blue lock episode of this season, bunch of slowmos lol""",,,13-Jul,9672,0.0,0.781,0.219,0.4215,positive,0.006497805,0.008137674,0.001634065,0.166553304,0.758534551,0.01876694,0.039875593,4.4
Ep14,HoanKoG,"""Tôi nghĩ là nó OK hơn bình thường, khúc cuối animation mượt vcl ước gì tập nào cũng vậy thì Blue Lock mùa 2 9 điểm rồi. Đoạn cuối còn chơi quả phông nhìn như xem phim với Rin lè lưỡi a đùi vcl:)))""",,,25-Feb,2,0.0,0.932,0.068,0.4466,positive,0.104634874,0.139927402,0.248442844,0.240413561,0.088174574,0.172163337,0.006243414,4.6
Ep2,EvelinTz,"""Ufotable please help em.  Despair""",,,23-May,15,0.247,0.215,0.538,0.4019,positive,0.060473118,0.14355664,0.099881031,0.00316288,0.180407941,0.509353578,0.003164763,3.2
Ep14,eleysmissing,"""Una perfecta magnifica grandiosa y preciosa obra de arte que mereces todas mis valoraciones respetos aclamaciones lloros emociones risas y felicidad,g r a c i a s.""",,,23-Apr,7,0.0,0.888,0.112,0.34,positive,0.165930226,0.039318904,0.054215144,0.302752256,0.260688812,0.137787655,0.03930698,4.6
Ep9,Chayasri,"""Understandable reason for Sae to be cold person but atleast he should had explain to Rin the reason for him giving up on being world's best striker""",,,22-Jul,38,0.0,0.737,0.263,0.872,positive,0.573093534,0.101476103,0.014163283,0.004408012,0.178719521,0.123478003,0.004661506,4.0
Ep2,Hirgu,"""Unlike the first episode, it has bad animation with a static frames and too much CGI, but the match is cool.""",,,21-Jun,91,0.097,0.776,0.127,0.1779,positive,0.00740286,0.087243065,0.001498538,0.155123562,0.725398719,0.015698088,0.007635183,3.2
Ep9,ainanico,"""Unnecessary flashback of characters who are not even the main characters.""",,,24-Sep,7,0.0,1.0,0.0,0.0,neutral,0.048161946,0.835117817,0.007061887,0.0008202,0.042655077,0.062141333,0.004041709,4.0
Ep2,utopia-,"""Uzumaki and blue lock are competing to see which will be the worst production of the season LOL I laughed a lot at these still scenes, this is a joke 🤣🤣  The content of the manga is already bad for me, because it involves a lot of dialogues in football matches and ""powers"", something completely outside the reality of football. And there are still detestable characters because literally all of them are just sadists and try at all times, they are desperate to show fantasy abilities of powers lol ""Is this really football?"" And now it still has this kind of production, definitely the worst sports anime I know.  I'll keep watching this to laugh at this costume plot and slideshow 🤡🤣""",,,24-Sep,551,0.1,0.758,0.142,0.5904,positive,0.077950113,0.823715091,0.009557704,0.013193381,0.049541321,0.020839563,0.005202974,3.2
Ep14,NHKSONG,"""VERY GOOD TIER SSSS++""",,,21-Feb,1,0.0,0.484,0.516,0.4927,positive,0.030562405,0.01631861,0.001878721,0.063768089,0.80984807,0.01391223,0.063711964,4.6
Ep5,DoobieSam,"""Valid criticisms of the animation aside, the level of hype is unreal!""",,,21-Feb,1298,0.166,0.834,0.0,-0.2942,negative,0.229078725,0.164843976,0.009323834,0.013096779,0.149147123,0.038923364,0.395586193,3.9
Ep14,AvalonWG,"""Very  GoodVery  GoodVery  GoodVery  GoodVery  GoodVery  Good""",,,21-Apr,3,0.0,0.674,0.326,0.4404,positive,0.073656894,0.017220944,0.111338325,0.667509854,0.049864016,0.051430047,0.028980015,4.6
Ep4,Narizor,"""Very BL moments from Reo and Nagi. The Fujoshi are thanking them.  Reo finally got the development he deserved after all the ""cheating"" he suffered from Nagi! Now, he's becoming the player who can mimic all kinds of techniques, taking his chameleon-like skills to new levels. It'll be interesting to see how far he can take this copying ability.  As for Sae, she won't be playing for the Japan national team unless they include a Blue Lock striker. I doubt it'll be her brother, but I'm definitely curious to see who it will be.""",,,22-Jul,1357,0.05,0.823,0.127,0.832,positive,0.0160718,0.007242081,0.00096872,0.151264295,0.603521407,0.007032109,0.213899583,3.5
Ep3,Justyrdad,"""Very good the isagi moment drew me crazy""",,,25-Feb,4,0.207,0.518,0.275,0.2006,positive,0.089053027,0.006103699,0.041883979,0.345481813,0.084702075,0.031829402,0.400945991,3.5
Ep14,Pruxil,"""Very nice ending to the season, animatiors done entered the ""flow"" and gave us peak lock for the finale. Very well done ep please no more png lock for the future. """,,,23-Aug,5,0.059,0.73,0.211,0.6794,positive,0.008011607,0.002608862,0.008933512,0.720839739,0.236730739,0.007907051,0.014968415,4.6
Ep7,yalapino,"""Very nice episode, felt like 10 minutes. Animation is of course the way it is and it's disappointing, but the match is interesting and fun to watch nonetheless. Well done, Nagi!  I also enjoyed the mini episode with Reo at the end, so cute how he cares about Nagi""",,,20-Dec,2,0.03,0.56,0.409,0.9806,positive,0.000765521,0.001613765,0.000343435,0.977024794,0.008108193,0.005624073,0.006520086,4.1
